date_sold,COGS,price_sold,customer,units_sold
11/29/2018,4.65,7.92,AU53252,3000
11/29/2018,1.2,5.94,SS93393,30000
11/29/2018,1.2,5.94,FF39393,29000
11/29/2018,2.3,6.93,DI92747,34000
11/29/2018,4.4,3.96,QW56895,27000
11/30/2018,3.75,5.94,FF39393,48000
11/30/2018,4.35,6.93,AJ93848,34000
11/30/2018,2.2,5.94,FF39393,42000
11/30/2018,4.5,5.94,LL22355,39000
12/1/2018,2.5,3.96,AU44452,12000
12/1/2018,2.55,6.93,JF93837,19000
12/1/2018,5.1,8.91,AJ93848,54000
12/2/2018,1.25,6.93,QZ38383,38000
12/2/2018,4.1,6.93,QB52151,34000
12/2/2018,3.05,5.94,FIO2818,18000
12/2/2018,2.3,7.92,KM81354,9000
12/2/2018,2.3,5.94,BH66216,16000
12/2/2018,1.7,8.91,DI41455,57000
12/2/2018,1.1,4.95,LL22355,19000
12/2/2018,3,5.94,RS29392,23000
12/3/2018,5.6,7.92,AU53252,1000
12/3/2018,1.85,5.94,JF93837,21000
12/3/2018,3.55,7.92,WE42352,39000
12/3/2018,2.55,3.96,KO54545,43000
12/3/2018,3.5,6.93,ST20938,18000
12/3/2018,5.45,7.92,WE42352,18000
12/3/2018,5.15,6.93,QB52151,48000
12/3/2018,3.05,5.94,WE68594,42000
12/3/2018,1.4,7.92,TW29382,27000
12/4/2018,2.95,8.91,QB52151,38000
12/4/2018,5.65,3.96,WI38374,33000
12/5/2018,4.85,3.96,SS93393,3000
12/5/2018,2,3.96,UY59785,3000
12/6/2018,4.25,5.94,EN15154,26000
12/6/2018,4.5,4.95,DI41455,21000
12/6/2018,5.3,7.92,AU44452,11000
12/6/2018,1.4,5.94,WE68594,40000
12/6/2018,5.85,5.94,KO54545,12000
12/6/2018,2.3,8.91,SS93393,16000
12/7/2018,3.15,3.96,ST20938,26000
12/7/2018,1.35,4.95,AU53252,7000
12/7/2018,1.55,5.94,SS93393,30000
12/7/2018,5.05,3.96,SS93393,26000
12/7/2018,5,5.94,JI20398,52000
12/7/2018,4.05,6.93,KO54545,23000
12/8/2018,5.05,5.94,SS93393,49000
12/8/2018,4.9,6.93,AU44452,1000
12/8/2018,4,8.91,KO54545,49000
12/8/2018,4.9,7.92,JF93837,5000
12/8/2018,1.8,8.91,DI41455,16000
12/8/2018,4.35,5.94,SD61301,41000
12/9/2018,3.95,8.91,UY59785,23000
12/9/2018,4.45,4.95,EI92873,41000
12/9/2018,5.55,7.92,QB52151,52000
12/10/2018,1.15,6.93,KM81354,51000
12/10/2018,2.75,3.96,KN84849,57000
12/11/2018,2,4.95,DC54863,40000
12/11/2018,4.5,7.92,AJ93848,10000
12/11/2018,5.25,6.93,WG15152,22000
12/11/2018,1.1,7.92,KN84849,16000
12/11/2018,3.55,6.93,SD61301,50000
12/12/2018,2.65,4.95,WE42352,43000
12/12/2018,3.1,6.93,EI92873,43000
12/12/2018,4.25,3.96,BH66216,26000
12/12/2018,5.7,5.94,WE42352,31000
12/13/2018,4.45,3.96,KO54545,58000
12/13/2018,1.35,7.92,FF39393,52000
12/13/2018,5.5,5.94,BH66216,21000
12/14/2018,5.1,7.92,EB26526,57000
12/14/2018,5.4,3.96,ST20938,28000
12/14/2018,2.95,7.92,LL22355,23000
12/14/2018,4.8,8.91,RS29392,57000
12/14/2018,2.4,5.94,KN84849,44000
12/14/2018,4.05,5.94,JI20398,4000
12/15/2018,4,6.93,AJ30909,56000
12/15/2018,5.85,6.93,WG15152,19000
12/15/2018,1.45,4.95,WI38374,16000
12/15/2018,3.55,5.94,AL30JS,52000
12/15/2018,1.65,5.94,BH66216,17000
12/15/2018,6,5.94,QB52151,5000
12/15/2018,2.1,7.92,SS93393,52000
12/16/2018,5.75,3.96,WE42352,8000
12/16/2018,5.5,5.94,WI38374,31000
12/16/2018,5.65,6.93,DI92747,47000
12/16/2018,3.65,4.95,WE42352,28000
12/16/2018,2.2,4.95,LL22355,34000
12/17/2018,3.15,6.93,SS93393,32000
12/17/2018,3.65,4.95,AU53252,51000
12/17/2018,2.7,6.93,WI38374,51000
12/18/2018,3.15,6.93,RS29392,57000
12/18/2018,3.2,3.96,KN84849,50000
12/18/2018,3.45,3.96,FIO2818,5000
12/18/2018,2.95,7.92,AU44452,27000
12/19/2018,3,4.95,UY59785,42000
12/19/2018,5.05,8.91,JF93837,13000
12/19/2018,4.25,3.96,FIO2818,51000
12/19/2018,5.4,5.94,KO54545,26000
12/19/2018,5.05,7.92,AJ93848,8000
12/19/2018,5.05,4.95,EB26526,13000
12/19/2018,4.15,5.94,JI20398,5000
12/19/2018,5.8,8.91,AU44452,11000
12/19/2018,5.45,8.91,QZ38383,49000
12/19/2018,1.2,7.92,FU92873,14000
12/20/2018,4.6,6.93,TW29382,46000
12/20/2018,2.45,5.94,SS93393,7000
12/21/2018,4.55,3.96,TW29382,34000
12/21/2018,1.45,4.95,AJ93848,41000
12/22/2018,3.65,8.91,QW56895,15000
12/22/2018,5.1,6.93,QZ38383,3000
12/22/2018,4.7,7.92,LL22355,52000
12/22/2018,2.15,5.94,AL30JS,27000
12/22/2018,1.7,6.93,UY59785,38000
12/23/2018,4.3,5.94,AL30JS,52000
12/23/2018,1.1,6.93,WG15152,16000
12/23/2018,5,4.95,QW56895,31000
12/23/2018,2.3,6.93,KM81354,54000
12/24/2018,2.55,7.92,SS93393,37000
12/24/2018,4.45,6.93,AU53252,15000
12/24/2018,4.35,3.96,AL30JS,12000
12/24/2018,3.35,8.91,BH66216,14000
12/24/2018,3.2,8.91,KN84849,8000
12/25/2018,3.05,4.95,KO54545,48000
12/25/2018,4.4,3.96,ST20938,33000
12/26/2018,5.2,4.95,AJ30909,7000
12/26/2018,1.1,6.93,KM81354,20000
12/26/2018,5.1,7.92,FU92873,15000
12/26/2018,5.7,5.94,DC54863,4000
12/27/2018,1.4,6.93,ST20938,51000
12/27/2018,1.1,5.94,WI38374,59000
12/27/2018,2.7,7.92,SS93393,17000
12/27/2018,1.7,4.95,EN15154,46000
12/28/2018,5,5.94,DI92747,36000
12/28/2018,4.5,4.95,JF93837,39000
12/28/2018,3.95,6.93,RS29392,22000
12/28/2018,4.6,8.91,FIO2818,53000
12/29/2018,5.3,4.95,RS29392,1000
12/29/2018,5.7,5.94,AU44452,24000
12/29/2018,2.7,8.91,WI38374,59000
12/30/2018,4.5,4.95,SS93393,27000
12/30/2018,5.15,4.95,SS93393,16000
12/30/2018,4.25,5.94,WI38374,31000
12/31/2018,1.55,5.94,KO54545,60000
12/31/2018,4.95,5.94,JI20398,41000
1/1/2019,2.15,5.94,AU44452,44000
1/1/2019,3.6,8.91,RS29392,24000
1/3/2019,5.75,5.94,JI20398,52000
1/3/2019,2,6.93,BH66216,23000
1/3/2019,2.8,4.95,EN15154,30000
1/4/2019,5.45,4.95,WE68594,59000
1/4/2019,4,7.92,DC54863,57000
1/4/2019,2.5,4.95,UY59785,12000
1/4/2019,5.65,5.94,EB26526,20000
1/4/2019,1.3,7.92,EI92873,44000
1/4/2019,1.75,8.91,KO54545,44000
1/4/2019,5.6,4.95,AJ93848,29000
1/4/2019,3.1,5.94,DC54863,46000
1/5/2019,2.55,6.93,AU44452,16000
1/5/2019,5.45,4.95,DI92747,49000
1/5/2019,4.6,6.93,QB52151,22000
1/6/2019,2.3,4.95,KN84849,46000
1/6/2019,5.35,4.95,WE42352,44000
1/6/2019,5.5,3.96,UY59785,29000
1/6/2019,4.85,4.95,LL22355,10000
1/6/2019,4.8,4.95,AJ93848,51000
1/6/2019,2.75,8.91,JI20398,27000
1/7/2019,3.05,5.94,AJ93848,9000
1/7/2019,4.55,4.95,SS93393,56000
1/7/2019,4.8,5.94,AJ30909,38000
1/8/2019,5.55,5.94,KO54545,1000
1/8/2019,5.3,7.92,WE68594,36000
1/8/2019,5.1,4.95,WE42352,39000
1/8/2019,2.3,6.93,WG15152,46000
1/8/2019,5.25,8.91,QZ38383,25000
1/9/2019,1.25,5.94,EB26526,54000
1/9/2019,3.4,5.94,TW29382,13000
1/9/2019,4.95,6.93,DC54863,39000
1/10/2019,5.35,6.93,AL30JS,8000
1/12/2019,1.45,4.95,WE42352,6000
1/12/2019,5,7.92,KM81354,34000
1/12/2019,1.8,5.94,UY59785,18000
1/12/2019,2.9,7.92,FIO2818,57000
1/12/2019,4.45,7.92,AU44452,30000
1/13/2019,4.7,7.92,JI20398,56000
1/13/2019,4.8,7.92,DI41455,4000
1/13/2019,5.1,4.95,SS93393,7000
1/13/2019,5.7,7.92,JF93837,44000
1/14/2019,4.4,4.95,UY59785,36000
1/15/2019,3.75,5.94,JI20398,46000
1/15/2019,3.25,8.91,AJ93848,37000
1/15/2019,5.65,6.93,QW56895,42000
1/15/2019,4.55,5.94,FF39393,15000
1/16/2019,3.1,4.95,KO54545,13000
1/16/2019,3.65,5.94,DI41455,1000
1/16/2019,2.25,8.91,ST20938,23000
1/16/2019,3,6.93,AU53252,14000
1/16/2019,3.85,7.92,EI92873,18000
1/17/2019,3.5,7.92,AL30JS,56000
1/17/2019,5.7,3.96,JF93837,38000
1/17/2019,4.25,3.96,WE42352,6000
1/17/2019,2.7,5.94,AU44452,22000
1/18/2019,1.35,6.93,FU92873,46000
1/18/2019,4.9,6.93,QW56895,5000
1/18/2019,1.2,8.91,WG15152,7000
1/18/2019,5.25,5.94,AJ30909,3000
1/18/2019,4.9,6.93,DC54863,54000
1/19/2019,3.4,5.94,BH66216,52000
1/19/2019,4.45,5.94,QW56895,32000
1/19/2019,1.65,5.94,FF39393,46000
1/19/2019,2,5.94,EN15154,44000
1/19/2019,2,5.94,FU92873,31000
1/20/2019,2.55,6.93,SD61301,4000
1/20/2019,3.7,8.91,SD61301,52000
1/20/2019,3.6,6.93,JI20398,31000
1/20/2019,5.6,7.92,UY59785,46000
1/20/2019,1.2,6.93,KM81354,32000
1/21/2019,4.55,3.96,QB52151,26000
1/21/2019,1.55,6.93,SD61301,39000
1/22/2019,4.15,7.92,QB52151,31000
1/22/2019,4.3,7.92,AU53252,21000
1/22/2019,5.85,7.92,AJ93848,43000
1/22/2019,3.85,5.94,DI92747,24000
1/23/2019,5.4,5.94,DC54863,6000
1/23/2019,3.45,5.94,EB26526,3000
1/23/2019,5.8,4.95,EB26526,12000
1/23/2019,2.75,5.94,SD61301,23000
1/23/2019,2.55,7.92,WE68594,20000
1/24/2019,1.15,6.93,AU53252,23000
1/24/2019,3.3,5.94,DC54863,44000
1/24/2019,2.5,4.95,BH66216,29000
1/24/2019,2.85,6.93,EB26526,41000
1/25/2019,3.45,8.91,FIO2818,37000
1/25/2019,1.1,4.95,BH66216,12000
1/26/2019,3.75,4.95,LL22355,49000
1/26/2019,3.8,6.93,JI20398,32000
1/26/2019,5.7,6.93,JF93837,46000
1/27/2019,1.05,7.92,ST20938,46000
1/27/2019,5.8,6.93,AL30JS,16000
1/27/2019,5.2,8.91,AJ30909,53000
1/27/2019,1.8,5.94,WE42352,49000
1/27/2019,4.1,4.95,JF93837,44000
1/28/2019,2.7,3.96,TW29382,23000
1/28/2019,5.85,4.95,QW56895,4000
1/28/2019,4.5,4.95,KN84849,54000
1/28/2019,3.55,7.92,DC54863,20000
1/29/2019,2,4.95,QB52151,6000
1/29/2019,1.7,7.92,DI41455,45000
1/30/2019,2.95,7.92,SD61301,55000
1/30/2019,3,7.92,FIO2818,48000
1/30/2019,4.1,4.95,EB26526,52000
1/30/2019,5.7,7.92,AJ30909,32000
1/30/2019,2.1,7.92,QZ38383,34000
1/30/2019,1.4,6.93,TW29382,40000
1/30/2019,3.5,7.92,QB52151,53000
1/31/2019,1.5,5.94,QW56895,6000
2/1/2019,3.85,6.93,SS93393,4000
2/1/2019,4.3,8.91,FIO2818,5000
2/1/2019,5.8,7.92,ST20938,32000
2/1/2019,5.6,8.91,WI38374,53000
2/1/2019,4.15,7.92,AJ30909,3000
2/1/2019,5.3,7.92,JI20398,54000
2/1/2019,3,4.95,FIO2818,23000
2/2/2019,1.5,7.92,AL30JS,42000
2/3/2019,4.3,7.92,AL30JS,53000
2/4/2019,5.25,6.93,BH66216,22000
2/4/2019,1.85,3.96,KO54545,32000
2/4/2019,1.35,5.94,TW29382,37000
2/4/2019,2.65,4.95,WE68594,7000
2/4/2019,1.05,6.93,WI38374,42000
2/4/2019,4.15,3.96,KN84849,44000
2/5/2019,4.6,4.95,ST20938,31000
2/5/2019,4.95,7.92,AU44452,55000
2/5/2019,2.85,8.91,TW29382,23000
2/6/2019,5.9,4.95,QZ38383,44000
2/6/2019,4.5,6.93,UY59785,49000
2/6/2019,2.45,5.94,DI92747,33000
2/7/2019,1.3,4.95,AJ30909,49000
2/7/2019,5,5.94,AJ93848,42000
2/7/2019,3.45,4.95,FU92873,52000
2/8/2019,1.9,8.91,EB26526,41000
2/9/2019,5.4,8.91,DC54863,60000
2/10/2019,3.9,4.95,RS29392,21000
2/10/2019,2.25,6.93,TW29382,16000
2/10/2019,4.25,3.96,SD61301,24000
2/11/2019,3.9,6.93,DI41455,26000
2/11/2019,3.8,4.95,QZ38383,45000
2/11/2019,3.55,8.91,WE68594,53000
2/11/2019,5.05,4.95,RS29392,18000
2/12/2019,4.65,3.96,FIO2818,26000
2/12/2019,1.95,3.96,WE68594,30000
2/12/2019,2.8,6.93,AL30JS,49000
2/13/2019,5.65,4.95,JF93837,15000
2/13/2019,5.35,8.91,WE68594,17000
2/13/2019,3,4.95,AJ30909,33000
2/13/2019,3.1,6.93,AU53252,23000
2/13/2019,2.2,8.91,WG15152,59000
2/13/2019,3.3,7.92,AJ30909,12000
2/13/2019,2.9,8.91,WG15152,48000
2/13/2019,1.25,3.96,FU92873,26000
2/13/2019,5.35,3.96,FF39393,42000
2/13/2019,5.65,5.94,ST20938,20000
2/13/2019,2.95,7.92,RS29392,53000
2/14/2019,3.45,7.92,WG15152,27000
2/14/2019,2.15,4.95,AJ93848,47000
2/14/2019,6,3.96,WI38374,20000
2/15/2019,2.6,7.92,QW56895,23000
2/15/2019,4.65,7.92,UY59785,60000
2/15/2019,2.75,8.91,DI92747,46000
2/15/2019,3.45,5.94,WG15152,23000
2/15/2019,4.7,8.91,WE42352,52000
2/15/2019,1.25,8.91,KM81354,26000
2/15/2019,1.8,4.95,RS29392,16000
2/15/2019,5.75,4.95,DI92747,40000
2/16/2019,5.05,7.92,DI41455,18000
2/16/2019,2.1,7.92,FIO2818,53000
2/16/2019,5.35,8.91,KO54545,2000
2/16/2019,1.95,3.96,JI20398,3000
2/16/2019,4.5,5.94,FF39393,38000
2/16/2019,3.65,3.96,WI38374,36000
2/17/2019,4.9,5.94,KO54545,49000
2/17/2019,1.8,4.95,SD61301,51000
2/17/2019,2.75,5.94,SD61301,46000
2/17/2019,3.05,8.91,JI20398,3000
2/17/2019,2.8,7.92,RS29392,9000
2/17/2019,1.05,5.94,JI20398,17000
2/18/2019,1.95,5.94,SD61301,27000
2/18/2019,1.2,4.95,AJ30909,32000
2/18/2019,1.6,7.92,EN15154,34000
2/18/2019,1.35,7.92,FU92873,37000
2/18/2019,1.75,6.93,AJ30909,47000
2/19/2019,4.5,3.96,FU92873,43000
2/19/2019,4.75,4.95,KN84849,29000
2/19/2019,3.8,5.94,EN15154,31000
2/20/2019,3.5,5.94,EN15154,49000
2/20/2019,4.05,5.94,JF93837,29000
2/20/2019,5.8,4.95,AJ93848,20000
2/21/2019,5.05,5.94,WI38374,39000
2/21/2019,5.7,5.94,QB52151,53000
2/22/2019,5.3,5.94,EB26526,10000
2/22/2019,3,4.95,RS29392,20000
2/22/2019,2.75,5.94,WE68594,38000
2/22/2019,4.95,4.95,FIO2818,54000
2/23/2019,1.6,5.94,AU44452,26000
2/23/2019,3.5,5.94,EI92873,11000
2/23/2019,5.8,8.91,AU44452,45000
2/24/2019,1.55,4.95,AL30JS,46000
2/24/2019,3,5.94,DC54863,52000
2/24/2019,3.55,4.95,QB52151,5000
2/24/2019,4.95,3.96,RS29392,55000
2/25/2019,4.7,6.93,AJ30909,21000
2/25/2019,2.5,6.93,JI20398,53000
2/25/2019,5.95,7.92,AU53252,54000
2/25/2019,1.7,6.93,TW29382,53000
2/26/2019,2.85,6.93,FU92873,1000
2/26/2019,3.55,8.91,SD61301,55000
2/26/2019,1.1,5.94,QB52151,33000
2/26/2019,1.55,7.92,FIO2818,48000
2/27/2019,4.75,6.93,EI92873,1000
2/27/2019,3.1,4.95,JI20398,28000
2/27/2019,6,4.95,AU44452,38000
2/28/2019,2.65,6.93,QW56895,56000
2/28/2019,3.05,3.96,FIO2818,50000
3/1/2019,5.25,8.91,DI41455,32000
3/1/2019,2.85,7.92,JI20398,36000
3/1/2019,3.25,5.94,JF93837,40000
3/1/2019,3.3,4.95,AJ30909,33000
3/1/2019,5.6,6.93,RS29392,20000
3/2/2019,3.7,5.94,BH66216,60000
3/2/2019,2.35,5.94,QW56895,47000
3/2/2019,3.05,7.92,DI41455,60000
3/2/2019,1.05,4.95,QB52151,52000
3/2/2019,2.6,7.92,EB26526,42000
3/2/2019,5.55,5.94,WE68594,24000
3/3/2019,2.25,4.95,SD61301,54000
3/3/2019,1.65,8.91,SS93393,8000
3/4/2019,2.35,5.94,AJ93848,37000
3/4/2019,4.05,8.91,DI92747,47000
3/5/2019,4.4,3.96,EN15154,45000
3/6/2019,4.35,7.92,QZ38383,42000
3/6/2019,4.1,3.96,AU53252,56000
3/6/2019,1.25,6.93,KM81354,49000
3/6/2019,2.35,8.91,WE68594,57000
3/6/2019,5.25,4.95,WE42352,48000
3/6/2019,1.65,8.91,AU44452,44000
3/7/2019,1.6,7.92,QZ38383,41000
3/7/2019,3.9,3.96,AJ30909,26000
3/7/2019,1.75,5.94,AU53252,38000
3/7/2019,3.75,6.93,WE68594,25000
3/7/2019,3.05,7.92,SS93393,7000
3/8/2019,1.6,4.95,AU44452,5000
3/8/2019,4.4,6.93,QB52151,29000
3/8/2019,4.7,5.94,WI38374,55000
3/8/2019,3.3,5.94,EN15154,21000
3/8/2019,1.75,7.92,UY59785,56000
3/9/2019,2.55,6.93,TW29382,34000
3/9/2019,5.6,5.94,QW56895,5000
3/9/2019,5.65,8.91,ST20938,55000
3/9/2019,1.6,7.92,WE42352,41000
3/10/2019,3.45,6.93,BH66216,18000
3/10/2019,5.6,6.93,EB26526,9000
3/10/2019,4.75,3.96,DI92747,37000
3/10/2019,4.85,4.95,ST20938,29000
3/10/2019,4.2,7.92,DI41455,8000
3/10/2019,3.05,6.93,EB26526,44000
3/11/2019,3.65,3.96,QW56895,6000
3/11/2019,1.15,8.91,EI92873,23000
3/12/2019,1.25,8.91,JI20398,44000
3/12/2019,5.05,6.93,FU92873,39000
3/12/2019,2.2,3.96,KM81354,37000
3/12/2019,1,5.94,FIO2818,24000
3/13/2019,5.6,3.96,SS93393,40000
3/13/2019,5.15,7.92,DC54863,40000
3/13/2019,4.4,7.92,UY59785,43000
3/14/2019,1.3,6.93,SS93393,1000
3/14/2019,2.35,5.94,FIO2818,9000
3/14/2019,1.1,7.92,KM81354,37000
3/14/2019,5.4,7.92,DI41455,38000
3/14/2019,1.95,6.93,KO54545,25000
3/14/2019,4.75,6.93,AU53252,4000
3/15/2019,1.25,7.92,EB26526,38000
3/15/2019,4.75,6.93,LL22355,23000
3/15/2019,1.55,5.94,AU53252,47000
3/15/2019,3.3,4.95,FU92873,51000
3/16/2019,2.05,4.95,DI41455,27000
3/17/2019,3.45,6.93,WI38374,28000
3/17/2019,4.7,3.96,EI92873,54000
3/17/2019,3.05,5.94,WG15152,57000
3/17/2019,4.85,7.92,EI92873,37000
3/17/2019,2.95,4.95,DC54863,7000
3/17/2019,3.35,4.95,JF93837,19000
3/18/2019,5.5,8.91,SS93393,14000
3/18/2019,1.25,7.92,KM81354,2000
3/18/2019,2.6,3.96,LL22355,13000
3/18/2019,5.1,4.95,DI92747,34000
3/18/2019,2.35,6.93,AJ93848,26000
3/19/2019,2.55,5.94,FIO2818,37000
3/19/2019,2.55,7.92,BH66216,48000
3/19/2019,4.25,5.94,SS93393,18000
3/19/2019,4.35,6.93,AU53252,56000
3/20/2019,2.8,8.91,SS93393,31000
3/20/2019,1.75,5.94,KO54545,25000
3/20/2019,2.85,5.94,WG15152,48000
3/20/2019,3.65,5.94,EI92873,27000
3/21/2019,1.25,6.93,WI38374,26000
3/21/2019,3.7,5.94,RS29392,13000
3/21/2019,1.25,8.91,KN84849,49000
3/21/2019,3.15,6.93,EI92873,35000
3/22/2019,1.85,7.92,QZ38383,1000
3/22/2019,5.2,3.96,QB52151,33000
3/22/2019,4.65,5.94,KN84849,12000
3/23/2019,2.55,6.93,KM81354,27000
3/23/2019,3.05,4.95,DI41455,26000
3/23/2019,2.8,5.94,FIO2818,5000
3/23/2019,2.55,5.94,JI20398,41000
3/23/2019,2.7,6.93,FIO2818,24000
3/24/2019,1.2,5.94,WG15152,17000
3/24/2019,4.5,8.91,QW56895,40000
3/24/2019,1.05,6.93,AJ93848,14000
3/25/2019,4.85,6.93,ST20938,21000
3/25/2019,5.25,5.94,AU44452,41000
3/25/2019,3,3.96,EN15154,47000
3/26/2019,5.8,7.92,EN15154,42000
3/26/2019,5.85,4.95,FIO2818,34000
3/27/2019,1.6,5.94,AL30JS,42000
3/27/2019,3.5,8.91,FU92873,19000
3/28/2019,2.3,4.95,TW29382,15000
3/28/2019,4.1,3.96,UY59785,2000
3/28/2019,3.55,7.92,QB52151,45000
3/28/2019,5.95,8.91,EB26526,13000
3/29/2019,2.7,4.95,UY59785,37000
3/29/2019,1.45,7.92,RS29392,2000
3/29/2019,3.15,8.91,DI92747,47000
3/30/2019,1.35,3.96,AJ30909,21000
3/30/2019,1.05,6.93,AL30JS,34000
3/30/2019,1.55,6.93,EB26526,38000
3/31/2019,2.05,7.92,DC54863,48000
3/31/2019,4.05,6.93,QW56895,50000
4/1/2019,4.3,6.93,ST20938,36000
4/1/2019,5.75,6.93,WE42352,19000
4/1/2019,2.2,5.94,SD61301,5000
4/2/2019,1.8,3.96,BH66216,45000
4/2/2019,1.15,6.93,EI92873,48000
4/2/2019,5.45,6.93,AJ93848,17000
4/2/2019,2.5,3.96,LL22355,3000
4/2/2019,2.55,6.93,DI41455,7000
4/3/2019,4.6,8.91,WG15152,44000
4/3/2019,5.9,6.93,DC54863,50000
4/3/2019,3.75,5.94,SS93393,45000
4/3/2019,1.9,6.93,JF93837,5000
4/3/2019,5,5.94,AJ93848,59000
4/3/2019,2.45,6.93,EI92873,11000
4/3/2019,3.3,5.94,JF93837,51000
4/3/2019,1.8,5.94,JI20398,2000
4/3/2019,1.35,6.93,SD61301,55000
4/4/2019,3,7.92,LL22355,25000
4/4/2019,5.6,5.94,QW56895,2000
4/4/2019,2.7,4.95,AJ93848,56000
4/4/2019,6,5.94,WE68594,22000
4/5/2019,3.85,7.92,LL22355,2000
4/5/2019,5.2,7.92,TW29382,5000
4/5/2019,3,5.94,QZ38383,5000
4/6/2019,3,4.95,KN84849,6000
4/6/2019,5.65,6.93,WE42352,8000
4/6/2019,1.35,3.96,KO54545,58000
4/7/2019,2.9,7.92,AU53252,22000
4/7/2019,5.8,3.96,BH66216,23000
4/7/2019,5.3,5.94,WE68594,22000
4/7/2019,4.75,8.91,KM81354,9000
4/8/2019,5.85,7.92,SS93393,28000
4/8/2019,2.9,5.94,KO54545,39000
4/8/2019,1.7,6.93,RS29392,21000
4/9/2019,3.45,6.93,AL30JS,38000
4/9/2019,3.85,6.93,AJ93848,4000
4/9/2019,3.8,7.92,WE42352,47000
4/9/2019,2,6.93,FF39393,23000
4/10/2019,2.05,4.95,EB26526,24000
4/11/2019,3.25,7.92,DI41455,40000
4/11/2019,4.6,4.95,EI92873,21000
4/11/2019,2.85,7.92,SS93393,21000
4/11/2019,1.35,3.96,AU53252,15000
4/11/2019,4.6,7.92,RS29392,21000
4/11/2019,3.9,5.94,ST20938,14000
4/12/2019,4.9,4.95,EI92873,18000
4/12/2019,1.05,8.91,DC54863,19000
4/12/2019,5.5,7.92,DC54863,35000
4/12/2019,4.85,4.95,FIO2818,45000
4/12/2019,3.5,3.96,SD61301,27000
4/13/2019,3.3,5.94,WE42352,9000
4/13/2019,4.55,7.92,SS93393,9000
4/13/2019,5.25,5.94,WG15152,50000
4/13/2019,5.7,7.92,EN15154,47000
4/13/2019,5.4,7.92,AJ30909,21000
4/14/2019,3.6,7.92,DI41455,60000
4/14/2019,3.3,6.93,JF93837,24000
4/14/2019,4.55,6.93,KO54545,6000
4/14/2019,4.7,6.93,WE68594,22000
4/14/2019,4.45,6.93,JI20398,55000
4/15/2019,3.35,8.91,AU53252,59000
4/15/2019,3.05,8.91,KM81354,53000
4/15/2019,5.5,6.93,AJ30909,60000
4/15/2019,5.1,4.95,KO54545,55000
4/15/2019,5,5.94,KM81354,56000
4/16/2019,5.3,5.94,AL30JS,2000
4/16/2019,2.9,7.92,AL30JS,38000
4/16/2019,2.85,3.96,BH66216,22000
4/16/2019,1.9,6.93,ST20938,1000
4/16/2019,3.4,8.91,TW29382,30000
4/16/2019,5,4.95,SD61301,15000
4/17/2019,4.3,5.94,WG15152,7000
4/17/2019,4.7,7.92,AU53252,28000
4/17/2019,4.75,7.92,RS29392,29000
4/18/2019,3.9,5.94,AJ30909,5000
4/18/2019,4.2,7.92,QB52151,18000
4/18/2019,3.35,3.96,AU44452,37000
4/18/2019,5.15,5.94,RS29392,34000
4/18/2019,3.7,6.93,WG15152,23000
4/19/2019,3.85,4.95,KM81354,57000
4/19/2019,3.9,7.92,JF93837,33000
4/20/2019,5.6,5.94,JF93837,31000
4/20/2019,3.35,8.91,WI38374,24000
4/20/2019,5.55,8.91,AJ30909,2000
4/20/2019,3.95,7.92,LL22355,4000
4/20/2019,4.6,3.96,QB52151,57000
4/21/2019,3.2,6.93,UY59785,54000
4/21/2019,2.65,7.92,WG15152,10000
4/21/2019,3.1,6.93,FU92873,39000
4/21/2019,1.25,6.93,QW56895,47000
4/21/2019,5.2,6.93,JF93837,28000
4/21/2019,5.8,5.94,BH66216,1000
4/22/2019,4.2,4.95,JI20398,6000
4/22/2019,4.6,4.95,AJ30909,55000
4/22/2019,1.05,3.96,SD61301,11000
4/22/2019,2.95,5.94,AJ93848,30000
4/22/2019,1.7,5.94,DI41455,7000
4/22/2019,3.95,5.94,AU53252,36000
4/23/2019,5,3.96,DI92747,49000
4/23/2019,3.25,5.94,AU53252,44000
4/23/2019,2.9,8.91,WI38374,58000
4/23/2019,1.45,7.92,FU92873,23000
4/23/2019,1.85,7.92,DI41455,53000
4/24/2019,4.1,4.95,UY59785,39000
4/24/2019,1.2,6.93,EN15154,55000
4/24/2019,4.9,4.95,LL22355,28000
4/25/2019,1.95,6.93,EI92873,43000
4/25/2019,2.05,7.92,KN84849,9000
4/25/2019,1.9,7.92,RS29392,47000
4/25/2019,4,7.92,WG15152,6000
4/25/2019,5.2,4.95,KM81354,47000
4/25/2019,2.25,5.94,TW29382,48000
4/26/2019,5.55,6.93,EN15154,43000
4/26/2019,1.2,6.93,JF93837,19000
4/26/2019,1.3,7.92,ST20938,2000
4/26/2019,5.95,5.94,AL30JS,18000
4/27/2019,4.1,6.93,RS29392,52000
4/27/2019,3.65,6.93,AJ30909,48000
4/27/2019,5.3,7.92,WE68594,30000
4/27/2019,4.25,4.95,KM81354,19000
4/27/2019,4.7,8.91,AU44452,60000
4/27/2019,3.55,5.94,AJ93848,50000
4/27/2019,5.55,6.93,QW56895,7000
4/28/2019,5.95,5.94,WI38374,37000
4/28/2019,5.15,7.92,WG15152,18000
4/29/2019,5.5,3.96,DI92747,27000
4/29/2019,2.6,7.92,FF39393,49000
4/29/2019,4.25,6.93,RS29392,27000
4/30/2019,1.95,6.93,WE42352,54000
4/30/2019,4.05,3.96,KM81354,45000
